scrutin_id,fecha,fecha_iso,sort,amendement_num,sous_amendement_num,es_sous_amendement,es_suppression,es_redaction_globale,es_identiques,demandeur,article_ref,ley_tipo,ley_titulo_corto,dossier_ref,titulo_scrutin
1452,2018-11-22,2018-11-22,rejeté,216,,0,0,0,0,M. Bernalicis,26,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 216 de M. Bernalicis à l'article 26 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1453,2018-11-22,2018-11-22,rejeté,404,,0,0,0,0,Mme Obono,26,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 404 de Mme Obono à l'article 26 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1456,2018-11-23,2018-11-23,rejeté,204,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 204 de M. Bernalicis après l'article 28 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1457,2018-11-23,2018-11-23,rejeté,207,,0,1,0,0,Mme Obono,30,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement de suppression n° 207 de Mme Obono à l'article 30 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1458,2018-11-23,2018-11-23,rejeté,205,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 205 de Mme Obono après l'article 30 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1459,2018-11-23,2018-11-23,rejeté,208,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 208 de Mme Obono après l'article 31 bis du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1460,2018-11-23,2018-11-23,rejeté,602,,0,0,0,0,M. Bernalicis,32,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 602 de M. Bernalicis à l'article 32 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1461,2018-11-23,2018-11-23,rejeté,1646,1646,1,0,0,1,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,le sous-amendement n° 1646 de M. Gosselin et les sous-amendements identiques suivants à l'amendement n° 1644 (rect.) du Gouvernement avant l'article 52 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1462,2018-11-23,2018-11-23,rejeté,1653,1653,1,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,le sous-amendement n° 1653 de M. Bernalicis à l'amendement n° 1644 (rect.) du Gouvernement avant l'article 52 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1463,2018-11-23,2018-11-23,rejeté,1654,1654,1,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,le sous-amendement n° 1654 de M. Bernalicis à l'amendement n° 1644 (rect.) du Gouvernement avant l'article 52 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1464,2018-11-23,2018-11-23,rejeté,1655,1655,1,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,le sous-amendement n° 1655 de M. Bernalicis à l'amendement n° 1644 (rect.) du Gouvernement avant l'article 52 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1465,2018-11-23,2018-11-23,adopté,1644,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 1644 (rect.) du Gouvernement avant l'article 52 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1466,2018-11-23,2018-11-23,rejeté,288,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 288 de M. Bernalicis avant l'article 52 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1467,2018-11-23,2018-11-23,rejeté,231,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 231 de M. Bernalicis après l'article 33 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1468,2018-11-23,2018-11-23,rejeté,564,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 564 de M. Bernalicis après l'article 34 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1469,2018-11-23,2018-11-23,rejeté,569,,0,0,0,0,M. Bernalicis,35,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 569 de M. Bernalicis à l'article 35 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1470,2018-11-23,2018-11-23,rejeté,459,,0,0,0,1,Mme Untermaier et l'amendement identique suivant,35,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 459 de Mme Untermaier et l'amendement identique suivant à l'article 35 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1471,2018-11-23,2018-11-23,rejeté,472,,0,0,0,0,Mme Untermaier,35,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 472 de Mme Untermaier à l'article 35 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1472,2018-11-23,2018-11-23,rejeté,570,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 570 de Mme Obono après l'article 35 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1473,2018-11-23,2018-11-23,rejeté,220,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 220 de Mme Obono après l'article 35 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1474,2018-11-23,2018-11-23,rejeté,474,,0,0,0,0,Mme Untermaier,37,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 474 de Mme Untermaier à l'article 37 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1475,2018-11-23,2018-11-23,rejeté,41,,0,0,0,1,M. Testé et les amendements identiques suivants,37,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 41 de M. Testé et les amendements identiques suivants à l'article 37 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1477,2018-11-23,2018-11-23,rejeté,573,,0,0,0,0,Mme Obono,38,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 573 de Mme Obono à l'article 38 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1479,2018-11-23,2018-11-23,rejeté,574,,0,0,0,0,Mme Obono,39,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 574 de Mme Obono à l'article 39 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1481,2018-11-23,2018-11-23,rejeté,241,,0,0,0,0,,,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 241 de Mme Obono après l'article 41 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1482,2018-11-23,2018-11-23,rejeté,262,,0,0,0,1,Mme Obono et les amendements identiques suivants,42,projet de loi,de programmation 2018-2022 et de réforme pour la justice,,l'amendement n° 262 de Mme Obono et les amendements identiques suivants à l'article 42 du projet de loi de programmation 2018-2022 et de réforme pour la justice (première lecture).
1483,2018-11-26,2018-11-26,rejeté,18,,0,1,0,1,M. Dufrègne et l'amendement identique suivant,2,projet de loi,de finances rectificative pour 2018,,l'amendement de suppression n° 18 de M. Dufrègne et l'amendement identique suivant à l'article 2 du projet de loi de finances rectificative pour 2018 (nouvelle lecture).
1484,2018-11-26,2018-11-26,rejeté,5,,0,0,0,1,M. Lachaud et l'amendement identique suivant,5 et état B,projet de loi,de finances rectificative pour 2018,,l'amendement n° 5 de M. Lachaud et l'amendement identique suivant à l'article 5 et état B du projet de loi de finances rectificative pour 2018 (nouvelle lecture).
1485,2018-11-26,2018-11-26,adopté,46,,0,1,0,0,la commission des affaires sociales,8 bis A,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement de suppression n° 46 de la commission des affaires sociales à l'article 8 bis A du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1486,2018-11-27,2018-11-27,rejeté,114,,0,1,0,1,Mme Rabault et les amendements identiques suivants,8,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement de suppression n° 114 de Mme Rabault et les amendements identiques suivants à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1487,2018-11-27,2018-11-27,rejeté,99,,0,0,0,1,Mme Louwagie et les amendements identiques suivants,8,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement n° 99 de Mme Louwagie et les amendements identiques suivants à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1488,2018-11-27,2018-11-27,rejeté,141,,0,0,0,1,M. Nury et l'amendement identique suivant,8,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement n°141 de M. Nury et l'amendement identique suivant à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1489,2018-11-27,2018-11-27,rejeté,322,322,1,0,0,1,M. Vercarmer et les sous-amendements identiques suivants à l'amendement n° 44 de la commission des affaires sociales,8,projet de loi,de financement de la sécurité sociale pour 2019,,le sous-amendement n°322 de M. Vercarmer et les sous-amendements identiques suivants à l'amendement n° 44 de la commission des affaires sociales à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1490,2018-11-27,2018-11-27,rejeté,323,323,1,0,0,1,M. Vercarmer et le sous-amendement identique suivant à l'amendement n°44 de la commission des affaires sociales,8,projet de loi,de financement de la sécurité sociale pour 2019,,le sous-amendement n°323 de M. Vercarmer et le sous-amendement identique suivant à l'amendement n°44 de la commission des affaires sociales à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1491,2018-11-27,2018-11-27,adopté,324,324,1,0,0,1,M. Huppé et les sous-amendements identiques suivants à l'amendement n°44 de la commission des affaires sociales,8,projet de loi,de financement de la sécurité sociale pour 2019,,le sous-amendement n°324 de M. Huppé et les sous-amendements identiques suivants à l'amendement n°44 de la commission des affaires sociales à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1492,2018-11-27,2018-11-27,adopté,44,,0,0,0,0,la commission des affaires sociales,8,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement n°44 de la commission des affaires sociales à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1493,2018-11-27,2018-11-27,rejeté,306,,0,0,0,0,M. Dharréville,8,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement n° 306 de M. Dharréville à l'article 8 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1495,2018-11-27,2018-11-27,adopté,51,,0,1,0,1,la commission des affaires sociales et les amendements identiques suivants,12 bis,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement de suppression n° 51 de la commission des affaires sociales et les amendements identiques suivants à l'article 12 bis du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1496,2018-11-27,2018-11-27,adopté,52,,0,1,0,1,la commission des affaires sociales et l'amendement identique suivant,12 ter,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement de suppression n° 52 de la commission des affaires sociales et l'amendement identique suivant à l'article 12 ter du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1497,2018-11-27,2018-11-27,adopté,55,,0,1,0,0,la commission des affaires sociales,15 bis,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement de suppression n° 55 de la commission des affaires sociales à l'article 15 bis du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1498,2018-11-27,2018-11-27,rejeté,121,,0,1,0,1,M. Aviragnet et les amendements identiques suivants,19,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement de suppression n° 121 de M. Aviragnet et les amendements identiques suivants à l'article 19 du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
1499,2018-11-27,2018-11-27,adopté,67,,0,0,0,0,la commission des affaires sociales,29 quinquies,projet de loi,de financement de la sécurité sociale pour 2019,,l'amendement n° 67 de la commission des affaires sociales à l'article 29 quinquies du projet de loi de financement de la sécurité sociale pour 2019 (nouvelle lecture).
15,2017-07-11,2017-07-11,rejeté,128,,0,0,0,1,M. Prud'homme et les amendements identiques suivants,2,projet de loi,d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social,,l'amendement n° 128 de M. Prud'homme et les amendements identiques suivants à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).
